Date,BadgerysCreek,Newcastle,NorahHead,Penrith,Richmond,Sydney,SydneyAirport,Williamtown,Wollongong
2009-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-21,0.4,7.0,0.0,0.0,0.0,0.0,0.4,7.6,0.0
2009-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-23,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-24,5.8,5.8,1.2,0.0,0.0,0.0,2.2,5.0,1.4
2009-11-25,0.0,5.4,3.6,0.4,0.0,0.2,0.4,6.2,0.0
2009-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-27,2.8,2.0,2.0,4.2,2.2,1.0,2.4,3.6,12.2
2009-11-28,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2009-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,4.6,18.2,17.0,0.0,5.2,4.4,5.4,9.6,2.2
2009-12-02,0.6,0.8,7.6,0.0,0.6,10.2,10.2,4.4,7.2
2009-12-03,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-06,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-09,0.6,0.0,0.8,0.0,0.0,0.6,1.6,0.0,0.0
2009-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-11,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-14,0.0,0.0,0.4,0.6,1.4,0.0,0.0,0.2,1.0
2009-12-15,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.2,0.6
2009-12-16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-17,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0
2009-12-18,4.2,0.0,0.2,8.4,6.0,5.4,4.8,0.0,4.8
2009-12-19,4.2,0.0,8.6,5.8,6.4,8.0,0.0,1.4,8.2
2009-12-20,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.8
2009-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-22,0.2,5.6,0.0,0.2,0.0,0.0,0.0,4.2,0.0
2009-12-23,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-26,10.4,11.0,14.0,12.8,10.0,12.0,7.8,7.4,12.4
2009-12-27,1.0,26.8,5.4,2.2,0.8,4.8,7.0,17.2,3.8
2009-12-28,23.4,5.4,18.6,0.0,24.6,16.0,13.8,5.6,32.6
2009-12-29,1.6,3.4,9.0,0.8,0.2,5.4,3.6,2.0,1.4
2009-12-30,0.0,2.8,0.0,0.0,0.0,0.0,0.0,6.8,0.0
2009-12-31,0.0,1.0,2.6,0.0,0.0,0.0,0.0,1.2,0.0
2010-01-01,0.0,0.0,2.2,0.0,0.0,0.4,0.0,0.0,0.0
2010-01-02,0.0,1.2,0.0,0.0,0.8,0.0,0.0,2.8,0.2
2010-01-03,7.2,22.0,19.4,15.2,5.6,8.6,11.6,15.4,33.2
2010-01-04,0.8,2.6,1.2,4.6,2.6,1.0,1.2,1.6,6.6
2010-01-05,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
2010-01-06,0.0,0.0,0.0,8.4,1.0,0.0,0.0,0.0,0.4
2010-01-07,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0
2010-01-08,0.0,0.0,0.0,3.0,0.6,0.4,0.0,0.0,0.0
2010-01-09,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2010-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-11,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-13,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
2010-01-14,15.4,11.8,18.0,9.0,5.8,13.0,6.2,14.6,0.6
2010-01-15,0.0,0.0,0.0,0.2,1.0,0.2,0.0,0.0,0.0
2010-01-16,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.8,0.4
2010-01-17,6.4,0.0,0.0,0.2,0.0,0.0,0.0,3.2,0.0
2010-01-18,0.2,12.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2
2010-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-22,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-24,1.4,0.0,0.6,0.0,0.0,6.2,3.8,0.0,0.0
2010-01-25,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0
2010-01-26,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6.2,0.0
2010-01-27,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0
2010-01-28,3.0,0.0,0.8,2.2,1.2,0.0,0.0,1.2,0.0
2010-01-29,5.6,27.8,0.0,0.0,2.8,2.6,2.0,5.2,0.0
2010-01-30,0.0,21.8,0.4,0.2,0.2,2.6,0.2,2.8,0.0
2010-01-31,0.4,2.2,4.2,0.2,0.0,0.0,1.2,0.8,0.0
2010-02-01,0.6,0.0,0.0,9.8,6.6,0.0,0.0,1.2,0.0
2010-02-02,1.4,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0
2010-02-03,19.8,1.2,8.0,19.8,8.0,23.4,12.8,3.8,0.0
2010-02-04,0.0,1.8,12.6,17.2,18.4,3.4,5.2,12.8,13.2
2010-02-05,13.8,1.6,0.0,17.8,26.4,4.0,5.2,2.8,36.2
2010-02-06,21.8,0.0,7.2,92.2,17.2,31.2,19.0,0.4,0.0
2010-02-07,25.6,0.2,0.6,44.8,34.6,77.4,54.0,3.8,13.6
2010-02-08,7.0,1.2,13.4,15.4,12.2,3.4,5.4,1.4,8.6
2010-02-09,1.2,0.0,0.0,2.8,0.8,0.0,1.4,0.0,3.8
2010-02-10,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0
2010-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-13,0.0,0.0,16.6,20.2,37.4,70.0,17.0,0.0,31.6
2010-02-14,20.8,0.4,0.0,25.4,30.8,10.0,13.8,2.4,10.8
2010-02-15,3.6,4.6,5.8,9.0,20.4,15.2,22.2,3.6,18.8
2010-02-16,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2010-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8
2010-02-20,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2010-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-26,0.0,0.4,0.2,0.0,0.0,0.0,0.0,1.4,0.0
2010-02-27,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0
2010-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,12.8,14.2,4.8,9.8,9.8,4.2,3.0,31.6,15.8
2010-03-02,1.8,5.0,7.0,2.8,5.6,9.0,4.2,4.2,15.0
2010-03-03,0.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
2010-03-04,0.0,0.2,1.4,0.0,0.0,0.0,0.0,1.6,0.0
2010-03-05,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.6
2010-03-06,11.2,15.2,39.8,10.6,11.8,14.0,16.0,11.4,3.4
2010-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0
2010-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0
2010-03-09,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-10,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0
2010-03-11,0.0,12.6,14.0,0.0,0.4,0.0,0.0,7.4,5.6
2010-03-12,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2010-03-13,0.0,20.4,0.0,0.0,0.0,0.0,0.0,19.4,0.0
2010-03-14,1.6,12.8,0.0,1.4,1.2,5.6,4.2,16.2,2.2
2010-03-15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-21,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2010-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-29,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-30,7.0,1.4,10.0,5.0,10.2,4.0,1.8,1.4,6.0
2010-03-31,21.0,31.4,26.0,0.0,21.0,14.0,11.4,48.4,97.2
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2
2010-04-02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2010-04-04,0.4,0.6,13.4,0.0,0.2,6.8,11.2,2.4,0.0
2010-04-05,0.2,0.4,0.0,0.0,0.0,1.2,3.4,1.6,7.8
2010-04-06,0.0,0.0,0.0,0.0,0.0,0.8,1.4,0.0,1.2
2010-04-07,9.8,3.4,5.8,10.2,10.4,3.8,2.0,2.8,1.4
2010-04-08,1.6,3.0,3.0,4.6,0.0,3.0,2.4,3.2,0.0
2010-04-09,0.0,0.0,0.2,0.0,0.0,4.4,6.0,0.4,0.0
2010-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-17,0.0,0.0,4.8,0.0,0.0,0.6,1.8,0.2,0.0
2010-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2010-04-20,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0
2010-04-21,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0
2010-04-22,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-23,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0
2010-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-25,2.0,6.2,18.4,0.0,5.0,8.8,8.4,4.2,0.0
2010-04-26,0.0,9.8,3.4,0.0,0.4,0.4,0.0,10.4,2.0
2010-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-28,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-30,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0
2010-05-01,0.0,12.8,16.2,0.0,0.0,1.8,1.2,14.6,0.0
2010-05-02,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0
2010-05-03,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0
2010-05-04,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-05,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2010-05-06,0.0,0.0,0.0,1.2,0.2,2.0,3.8,0.0,0.2
2010-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010-05-17,0.0,5.6,12.8,0.0,0.0,1.0,12.2,1.8,0.8
2010-05-18,0.0,15.4,23.2,0.4,0.0,13.8,23.4,20.2,9.0
2010-05-19,0.0,5.8,18.2,0.4,0.0,47.8,56.0,7.2,17.0
2010-05-20,0.4,5.8,1.6,0.0,2.4,1.0,1.8,6.8,0.0
2010-05-21,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-22,0.2,6.6,52.6,0.6,1.4,17.2,14.8,9.2,0.2
2010-05-23,0.0,8.0,43.4,0.2,0.0,14.2,17.0,13.6,0.0
2010-05-24,0.0,0.0,1.2,0.0,0.0,5.6,1.4,0.0,0.4
2010-05-25,3.6,10.6,13.4,2.2,2.0,0.8,1.0,8.6,2.4
2010-05-26,0.0,2.0,3.2,0.0,5.4,9.0,9.6,2.6,0.4
2010-05-27,42.0,40.2,27.6,34.8,16.2,33.6,29.0,24.0,43.4
2010-05-28,1.0,0.0,0.0,0.0,1.8,1.6,0.0,0.0,7.8
2010-05-29,0.0,7.0,7.4,3.2,2.4,3.0,3.0,9.6,0.0
2010-05-30,6.2,3.2,6.4,0.6,0.6,3.0,2.4,3.4,1.6
2010-05-31,7.6,0.0,1.4,5.8,4.8,12.8,6.6,0.0,12.4
2010-06-01,5.0,9.6,11.2,1.6,1.6,12.4,5.0,10.8,2.6
2010-06-02,0.0,2.2,3.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-06-03,12.4,1.8,1.8,1.4,1.0,6.0,17.0,1.6,51.0
2010-06-04,36.0,44.6,56.0,33.0,29.0,26.4,13.4,46.2,34.4
2010-06-05,5.2,25.8,26.6,8.4,19.0,61.4,29.8,24.8,4.6
2010-06-06,0.0,0.2,1.8,0.0,0.0,0.4,0.4,0.0,1.4
2010-06-07,0.0,12.4,12.4,0.2,0.0,4.2,5.2,7.6,3.4
2010-06-08,0.0,0.8,8.8,0.0,0.2,0.4,1.2,4.2,0.0
2010-06-09,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0
2010-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-12,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2010-06-14,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
2010-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-16,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-06-17,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2010-06-18,0.0,0.1,1.8,0.6,0.0,0.6,0.4,1.8,0.0
2010-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-20,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-06-21,0.0,0.0,0.8,0.0,0.0,8.2,17.0,2.6,0.0
2010-06-22,0.0,33.6,7.2,0.0,0.0,3.4,0.2,24.8,1.0
2010-06-23,0.0,10.6,2.0,1.0,0.2,4.0,2.8,6.6,3.4
2010-06-24,3.6,0.8,3.2,3.2,0.0,18.8,11.0,0.0,0.0
2010-06-25,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-26,0.4,0.8,3.8,0.0,0.2,1.0,0.6,0.8,0.8
2010-06-27,0.0,0.0,3.8,0.2,0.0,0.0,0.0,0.0,0.0
2010-06-28,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-06-29,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-06-30,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-07-01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-03,1.6,0.0,0.0,0.6,1.0,0.6,1.0,0.0,0.2
2010-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-05,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0
2010-07-06,1.6,4.2,7.0,2.6,1.0,4.2,2.4,3.0,2.4
2010-07-07,1.0,0.4,0.2,0.0,0.2,2.6,2.0,0.2,0.0
2010-07-08,0.0,9.8,16.4,0.0,0.0,2.0,0.2,17.4,0.0
2010-07-09,1.6,7.0,25.6,0.4,0.2,32.0,6.0,0.0,3.4
2010-07-10,0.0,15.4,0.6,0.2,0.8,4.6,0.2,0.0,1.0
2010-07-11,0.0,0.0,0.0,0.0,0.0,0.2,0.0,18.0,0.0
2010-07-12,0.6,0.0,0.4,0.6,0.4,0.2,0.0,1.0,0.0
2010-07-13,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-14,0.6,3.6,1.0,0.0,0.0,1.0,3.2,5.4,4.0
2010-07-15,0.0,0.4,1.0,0.6,0.8,0.0,0.0,0.4,0.2
2010-07-16,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-17,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-07-18,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-19,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-07-20,0.6,0.1,0.0,2.8,4.2,0.0,0.0,2.0,0.0
2010-07-21,0.2,10.8,2.6,0.0,0.0,6.6,8.4,24.6,2.2
2010-07-22,0.0,0.0,1.6,0.0,0.0,0.4,0.0,2.4,0.0
2010-07-23,0.0,9.4,15.2,0.0,0.0,0.2,0.4,8.0,0.2
2010-07-24,0.0,0.4,18.8,0.2,0.6,4.6,4.8,0.0,0.2
2010-07-25,3.4,0.2,0.0,8.4,0.0,0.0,0.0,2.4,0.4
2010-07-26,24.8,0.8,0.6,14.4,2.0,16.0,15.8,1.6,1.4
2010-07-27,0.0,3.4,0.0,0.0,0.4,2.4,2.8,2.4,0.0
2010-07-28,2.0,2.8,1.2,2.2,0.0,2.6,1.4,1.0,0.0
2010-07-29,21.0,22.2,27.8,23.4,20.4,24.2,21.4,16.0,39.2
2010-07-30,7.2,0.8,2.4,0.0,1.8,3.4,4.0,1.0,1.2
2010-07-31,5.2,4.2,8.4,0.0,7.4,6.6,5.8,0.0,0.0
2010-08-01,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2010-08-02,0.0,0.6,0.0,0.2,0.0,0.4,0.2,1.8,0.2
2010-08-03,7.4,27.4,40.6,6.0,4.8,16.4,13.6,20.8,26.2
2010-08-04,0.0,23.7,0.0,0.0,0.0,0.0,0.0,16.8,0.4
2010-08-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-06,0.0,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0
2010-08-07,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-08-08,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,6.6,2.0,0.0,5.4,5.4,2.8,2.8,0.8,4.0
2010-08-11,6.2,3.4,0.2,4.2,4.6,4.6,5.2,2.6,6.4
2010-08-12,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2010-08-13,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-16,0.0,3.0,0.2,1.0,0.0,0.4,0.0,0.2,0.6
2010-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-19,0.0,1.4,0.0,4.6,0.2,2.2,4.0,0.8,4.2
2010-08-20,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0
2010-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-23,0.0,1.8,0.8,0.0,0.8,0.0,0.0,1.6,0.0
2010-08-24,0.0,2.6,1.2,0.2,0.0,0.0,0.0,3.2,0.0
2010-08-25,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2010-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-02,0.0,2.0,0.6,0.0,0.0,0.8,0.6,1.6,4.0
2010-09-03,4.0,5.6,2.2,2.6,0.0,3.2,1.0,2.6,8.0
2010-09-04,16.4,5.0,6.8,11.8,12.2,7.4,14.2,3.4,13.0
2010-09-05,0.2,1.2,0.2,0.0,0.8,0.6,1.0,1.4,3.6
2010-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-10,3.0,2.8,4.4,1.0,4.0,2.4,2.8,2.8,0.8
2010-09-11,0.0,0.6,0.8,0.2,0.0,0.8,0.0,0.0,0.0
2010-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2010-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,20.8
2010-09-15,16.8,5.2,0.0,10.6,7.6,21.0,12.8,9.4,51.8
2010-09-16,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2010-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-18,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-22,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.0,0.4
2010-09-23,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.6
2010-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-28,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-30,0.8,0.0,0.4,0.0,0.4,4.0,0.8,0.6,0.6
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
2010-10-03,18.6,3.6,1.0,31.6,16.6,14.2,10.2,6.4,28.6
2010-10-04,28.6,13.4,11.6,0.0,10.2,12.0,13.4,0.0,13.6
2010-10-05,2.2,2.8,1.6,0.0,7.2,2.6,2.4,14.0,1.0
2010-10-06,0.2,2.2,8.2,0.0,2.6,0.0,0.2,0.6,2.2
2010-10-07,0.0,1.0,0.2,0.0,0.6,0.0,0.0,1.0,0.0
2010-10-08,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0
